Transaction_ID,User_ID,Date,Transaction_Type,Category,Amount,Balance_After_Transaction,Budget_Planned,Budget_Utilized,Credit_Score,Investment_Return,Payment_Mode,Action_Type,Interaction_Time,Preferred_View,Feedback_Score,Recommendation_Type,Recommendation_Outcome,Prediction_Confidence,Decision_Quality,Error_Reduction,Cognitive_Load_Score
T0144,U90,2025-09-18,Loan,Travel,638.92,8385.89,13625.44,12845.730139148003,465,,Cash,Report_View,510,Tables,4,Risk Alert,Accepted,66.4,1,4.74,3
T0145,U6,2025-08-06,Loan,Insurance,828.64,7514.99,8496.08,9751.160804529616,316,,Debit,Dashboard_Click,310,Summary,5,Budget Adjustment,Accepted,61.7,0,35.74,7
T0146,U47,2025-04-08,Expense,Salary,4070.85,16286.83,13790.59,12721.046462166494,672,,Cash,Recommendation_Ignored,138,Detailed,4,Investment Suggestion,Ignored,90.38,1,86.81,7
T0147,U95,2025-08-16,Tax,Insurance,2641.04,5273.7,4377.61,3633.066755419919,566,,Cash,Report_View,586,Summary,3,Investment Suggestion,Accepted,93.1,0,53.61,9
T0148,U95,2025-01-16,Tax,EMI,4926.18,8888.5,14616.17,13821.362438347216,840,,Credit,Recommendation_Accepted,76,Tables,1,Risk Alert,Accepted,75.47,1,91.81,10
T0149,U56,2024-12-06,Expense,Healthcare,2673.13,15283.96,5550.2,5371.88286948217,604,,Credit,Recommendation_Accepted,564,Charts,1,Investment Suggestion,Accepted,95.2,1,46.31,2
T0150,U53,2024-10-26,Loan,Travel,2911.57,17587.67,8242.28,8226.123691248298,563,,Cash,Recommendation_Ignored,507,Detailed,4,Investment Suggestion,Accepted,60.74,0,15.41,2
T0151,U38,2025-05-25,Expense,Travel,169.27,5167.99,7994.02,7430.709149153258,746,,Debit,Dashboard_Click,335,Tables,4,Risk Alert,Ignored,68.9,0,86.44,2
T0152,U38,2025-05-28,Tax,Utilities,4781.56,2102.99,13369.85,12938.068705455185,321,,Online,Dashboard_Click,391,Tables,5,Budget Adjustment,Ignored,70.53,1,78.46,2
T0153,U67,2024-12-23,Expense,Utilities,3378.65,3420.91,3436.64,4850.491177413052,632,,Debit,Report_View,568,Tables,1,Budget Adjustment,Rejected,72.34,1,95.8,8
T0154,U54,2025-03-14,Investment,Salary,803.45,8859.61,9293.49,7421.079428821709,510,7.53,Online,Report_View,160,Detailed,2,Budget Adjustment,Rejected,67.7,1,76.6,8
T0155,U72,2024-11-21,Loan,Utilities,2863.28,9636.56,8876.83,6891.73503914201,429,,Online,Recommendation_Ignored,184,Tables,3,Risk Alert,Accepted,64.47,0,28.81,6
T0156,U38,2024-10-13,Investment,Healthcare,4100.55,11403.02,8067.87,8986.798106278575,373,-0.02,Online,Dashboard_Click,167,Tables,1,Budget Adjustment,Ignored,92.11,0,77.74,7
T0157,U26,2025-08-07,Expense,Salary,4667.54,2776.66,4988.93,6460.990799589772,825,,Credit,Report_View,371,Charts,5,Budget Adjustment,Accepted,77.21,0,35.14,9
T0158,U63,2025-05-02,Expense,Stocks,3615.73,14169.35,2222.98,2749.514529960783,374,,Online,Recommendation_Ignored,55,Detailed,1,Investment Suggestion,Rejected,64.12,0,23.04,10
T0159,U84,2025-03-27,Income,Groceries,2838.94,5900.58,5799.54,6340.51012275163,536,,Online,Report_View,599,Detailed,5,Budget Adjustment,Ignored,85.43,1,10.84,2
T0160,U75,2024-12-23,Loan,Insurance,2085.57,13828.12,7743.48,8705.901557673293,671,,Credit,Recommendation_Accepted,167,Charts,3,Budget Adjustment,Ignored,93.87,1,30.03,8
T0161,U3,2025-08-19,Investment,Groceries,1823.05,8446.51,10934.85,10331.321677228607,839,0.49,Cash,Dashboard_Click,359,Tables,2,Budget Adjustment,Ignored,94.85,1,90.61,9
T0162,U90,2025-01-08,Loan,Groceries,2599.14,13864.85,6735.85,8122.254832341079,756,,Debit,Dashboard_Click,277,Summary,5,Budget Adjustment,Accepted,69.58,1,0.74,10
T0163,U28,2025-02-08,Investment,Utilities,588.08,3096.68,12064.92,13089.860231942383,785,9.72,Debit,Report_View,19,Charts,3,Budget Adjustment,Rejected,50.95,1,20.92,4
T0164,U58,2025-05-23,Income,EMI,3630.13,5814.4,13319.91,13068.16511677979,664,,Debit,Dashboard_Click,497,Summary,3,Budget Adjustment,Accepted,89.69,0,50.06,6
T0165,U13,2025-06-29,Investment,Insurance,3941.34,3594.71,8822.61,8719.528779967764,302,0.69,Online,Dashboard_Click,120,Detailed,3,Risk Alert,Rejected,96.01,1,33.11,3
T0166,U43,2025-08-16,Expense,Utilities,2253.66,11201.83,10972.39,9927.88148384277,310,,Online,Recommendation_Ignored,28,Detailed,4,Budget Adjustment,Rejected,78.71,0,62.37,5
T0167,U98,2025-09-16,Loan,Groceries,2310.52,16900.87,6637.56,5015.515412373669,418,,Credit,Report_View,531,Detailed,2,Budget Adjustment,Accepted,52.68,0,97.28,9
T0168,U93,2025-05-24,Loan,Salary,3734.93,4951.58,4238.94,2742.511027323763,404,,Cash,Dashboard_Click,79,Detailed,2,Investment Suggestion,Rejected,55.47,1,12.84,6
T0169,U35,2025-04-15,Income,Salary,535.86,18044.4,12351.45,13923.016563669233,752,,Online,Recommendation_Accepted,122,Summary,3,Investment Suggestion,Rejected,58.67,0,61.15,3
T0170,U90,2025-06-26,Tax,Stocks,714.03,17469.39,12745.59,11225.072308298833,693,,Credit,Recommendation_Ignored,422,Tables,2,Investment Suggestion,Accepted,81.07,1,95.99,7
T0171,U26,2025-03-20,Loan,Groceries,1434.85,19313.6,8084.66,9507.153089377092,453,,Credit,Report_View,34,Charts,5,Risk Alert,Rejected,62.39,0,46.28,1
T0172,U71,2025-08-14,Tax,Insurance,206.47,4553.08,9174.16,9197.942987200497,552,,Cash,Recommendation_Ignored,445,Summary,3,Risk Alert,Accepted,57.85,0,39.3,1
T0173,U35,2024-12-25,Income,Salary,2847.93,8648.65,8423.48,6739.760415049493,835,,Debit,Report_View,588,Charts,1,Risk Alert,Rejected,59.64,1,57.99,2
T0174,U68,2025-07-13,Loan,Salary,2843.48,7823.65,13659.6,15098.143978510936,618,,Credit,Dashboard_Click,422,Tables,4,Risk Alert,Ignored,87.49,0,53.37,10
T0175,U12,2024-10-22,Investment,Groceries,3505.94,12966.36,5957.17,7893.491363215733,583,7.58,Debit,Recommendation_Accepted,584,Summary,5,Risk Alert,Rejected,92.85,0,55.73,6
T0176,U90,2025-04-02,Income,Utilities,4277.89,15266.66,12536.01,13160.595835205475,467,,Credit,Recommendation_Accepted,30,Summary,3,Investment Suggestion,Accepted,61.9,1,64.89,2
T0177,U81,2025-01-12,Tax,Salary,1072.35,6785.95,7199.16,6405.313727891618,370,,Credit,Recommendation_Ignored,133,Tables,2,Budget Adjustment,Rejected,61.4,0,23.59,1
T0178,U61,2025-03-17,Tax,Travel,2760.98,1070.21,12502.44,14468.403611518515,568,,Online,Recommendation_Ignored,200,Summary,2,Budget Adjustment,Rejected,81.01,1,41.37,8
T0179,U51,2025-09-17,Expense,Groceries,181.46,18783.06,3171.13,4785.365751092586,492,,Credit,Report_View,201,Detailed,4,Budget Adjustment,Rejected,99.12,1,57.46,4
T0180,U30,2025-06-08,Expense,Utilities,869.47,11164.36,3295.23,2682.7531735244283,631,,Debit,Dashboard_Click,539,Summary,4,Budget Adjustment,Ignored,69.51,0,86.21,4
T0181,U22,2025-03-19,Investment,Insurance,1796.88,3693.92,13136.04,12532.896643780616,528,-7.66,Debit,Report_View,563,Summary,3,Budget Adjustment,Ignored,68.09,0,77.21,8
T0182,U97,2025-05-13,Loan,Insurance,2473.65,2608.96,8049.91,6397.502556399957,619,,Credit,Recommendation_Ignored,279,Tables,2,Investment Suggestion,Accepted,86.71,1,39.07,6
T0183,U42,2024-10-27,Expense,Groceries,769.41,16404.46,14868.03,13225.884687723717,306,,Debit,Dashboard_Click,133,Tables,3,Investment Suggestion,Accepted,70.25,1,16.88,7
T0184,U26,2025-06-21,Investment,Insurance,1180.2,14551.38,6747.03,6043.243200415231,765,-7.24,Credit,Report_View,53,Summary,1,Investment Suggestion,Rejected,77.9,0,28.52,2
T0185,U57,2025-06-17,Investment,Healthcare,3304.5,4089.84,14677.99,16074.756028120119,346,10.03,Credit,Recommendation_Ignored,329,Summary,1,Risk Alert,Accepted,66.87,0,90.27,6
T0186,U17,2025-09-03,Income,EMI,2831.1,10470.63,6545.02,7722.279808032566,755,,Cash,Recommendation_Ignored,432,Charts,5,Budget Adjustment,Rejected,50.58,1,87.7,4
T0187,U30,2025-04-25,Income,Stocks,1440.15,7140.93,3915.0,2539.287177731482,661,,Online,Recommendation_Ignored,314,Charts,5,Risk Alert,Ignored,94.15,1,18.02,7
T0188,U79,2025-02-07,Tax,EMI,3556.67,1783.31,2662.58,4579.459999517173,724,,Debit,Dashboard_Click,251,Charts,4,Budget Adjustment,Accepted,69.06,0,72.01,8
T0189,U51,2025-03-18,Loan,Salary,1785.4,13457.3,6362.96,5526.995763872529,687,,Credit,Recommendation_Ignored,476,Tables,5,Risk Alert,Accepted,96.87,1,89.22,5
T0190,U76,2025-06-17,Loan,EMI,1343.08,16577.9,7357.41,5592.189724161453,457,,Debit,Dashboard_Click,305,Summary,5,Budget Adjustment,Rejected,99.4,1,99.47,9
T0191,U34,2024-12-28,Income,EMI,2507.39,14802.53,9062.78,8496.735525410535,711,,Credit,Dashboard_Click,464,Detailed,5,Risk Alert,Ignored,97.39,0,68.76,4
T0192,U17,2025-07-26,Income,Utilities,3480.85,11147.68,12292.95,11868.759754210472,554,,Online,Dashboard_Click,110,Tables,4,Budget Adjustment,Accepted,80.85,1,19.76,7
T0193,U9,2025-01-10,Loan,Salary,1974.95,6430.4,7833.4,6661.208926625541,594,,Debit,Recommendation_Ignored,546,Summary,4,Budget Adjustment,Ignored,74.96,0,17.75,6
T0194,U56,2025-06-18,Loan,Healthcare,2309.76,7734.28,6660.44,5484.838959683198,688,,Cash,Report_View,342,Charts,5,Risk Alert,Accepted,98.25,1,79.06,9
T0195,U37,2025-04-29,Tax,EMI,3395.02,8261.56,4940.98,4302.220382386613,448,,Debit,Dashboard_Click,148,Summary,3,Investment Suggestion,Rejected,56.21,1,29.47,8
T0196,U44,2024-11-26,Investment,Travel,3181.56,13421.07,4008.25,4228.052392731622,509,11.58,Credit,Report_View,499,Tables,2,Budget Adjustment,Accepted,85.11,0,51.39,7
T0197,U60,2025-08-03,Tax,Insurance,1948.85,5619.35,10746.04,9850.858139274224,564,,Debit,Recommendation_Ignored,511,Summary,5,Investment Suggestion,Accepted,71.88,1,75.8,5
T0198,U67,2025-07-08,Investment,Utilities,848.66,12947.54,4224.41,3815.265594973188,656,-4.32,Cash,Dashboard_Click,553,Charts,1,Risk Alert,Ignored,85.19,1,10.56,6
T0199,U51,2025-07-12,Tax,Travel,3864.1,3394.75,4682.12,4600.749014676765,846,,Credit,Dashboard_Click,86,Detailed,3,Budget Adjustment,Accepted,90.67,0,37.64,5
T0200,U94,2024-12-11,Income,Travel,4340.76,18942.38,8371.88,9271.10375857255,424,,Debit,Recommendation_Accepted,235,Charts,5,Investment Suggestion,Ignored,60.2,0,48.03,1
T0201,U57,2025-09-05,Expense,Salary,4432.2,11177.99,7295.68,6740.747132668864,357,,Debit,Recommendation_Ignored,65,Detailed,5,Budget Adjustment,Rejected,72.41,1,80.44,8
T0202,U64,2024-11-05,Expense,Insurance,4122.06,18060.95,11390.31,9792.696886773087,666,,Cash,Recommendation_Accepted,340,Charts,3,Investment Suggestion,Ignored,99.31,0,35.29,7
T0203,U8,2025-04-10,Expense,Groceries,2261.93,7914.6,2029.82,2055.871748393879,364,,Cash,Recommendation_Accepted,339,Detailed,2,Investment Suggestion,Ignored,88.85,1,77.61,1
T0204,U96,2025-03-23,Income,Travel,492.59,11172.62,9808.03,7954.558770069046,542,,Debit,Report_View,415,Charts,3,Budget Adjustment,Rejected,85.8,1,30.7,10
T0205,U69,2025-07-21,Expense,Groceries,599.5,1663.91,10082.29,10717.237626150267,472,,Online,Recommendation_Ignored,80,Summary,1,Investment Suggestion,Ignored,62.57,0,68.52,2
T0206,U76,2024-12-24,Investment,Groceries,943.7,13028.55,4959.57,5401.584399054185,565,-8.1,Credit,Report_View,269,Summary,5,Risk Alert,Ignored,60.52,1,20.88,5
T0207,U89,2025-06-06,Investment,Insurance,3208.5,4306.64,8665.17,8084.7118360468785,844,11.35,Online,Recommendation_Ignored,585,Summary,2,Risk Alert,Rejected,58.07,1,47.52,4
T0208,U5,2024-11-01,Expense,EMI,4910.88,18058.56,11478.13,11819.551138744679,637,,Credit,Recommendation_Ignored,5,Detailed,5,Budget Adjustment,Rejected,91.96,1,34.96,9
T0209,U23,2025-02-14,Investment,Groceries,511.27,16521.03,6043.45,8013.979678108834,671,-4.14,Debit,Dashboard_Click,112,Summary,2,Investment Suggestion,Rejected,66.85,1,31.36,8
T0210,U28,2025-02-09,Expense,Groceries,3503.51,14810.78,14495.0,14972.496578032726,332,,Debit,Recommendation_Ignored,244,Detailed,1,Investment Suggestion,Accepted,56.49,0,58.75,7
T0211,U63,2025-02-27,Loan,Stocks,3899.3,9357.95,6795.28,6388.886696245145,583,,Credit,Recommendation_Ignored,86,Charts,1,Budget Adjustment,Ignored,63.87,1,76.83,7
T0212,U83,2025-03-18,Investment,Utilities,840.53,17298.68,4512.39,5959.357714519565,531,0.19,Cash,Recommendation_Ignored,422,Charts,2,Risk Alert,Rejected,85.9,0,29.25,1
T0213,U7,2025-04-05,Investment,Utilities,4371.92,9483.46,3445.89,4805.278844551976,781,-2.03,Cash,Recommendation_Accepted,477,Tables,1,Risk Alert,Rejected,76.42,1,61.92,1
T0214,U8,2025-02-04,Loan,Healthcare,1912.68,7857.85,14862.44,14781.169066913697,359,,Online,Recommendation_Ignored,277,Summary,2,Investment Suggestion,Rejected,95.64,1,21.35,7
T0215,U15,2025-02-19,Investment,EMI,3763.42,6326.41,7411.72,6141.4459682004945,373,-4.12,Debit,Dashboard_Click,136,Tables,3,Investment Suggestion,Rejected,87.0,0,25.75,5
T0216,U9,2025-09-20,Loan,Healthcare,1850.1,6981.54,8216.8,9783.12574790258,343,,Online,Dashboard_Click,411,Detailed,3,Budget Adjustment,Rejected,76.14,1,59.7,8
T0217,U79,2024-12-15,Tax,Insurance,688.87,5833.3,11431.8,10701.3082746322,783,,Cash,Recommendation_Ignored,498,Summary,3,Investment Suggestion,Accepted,65.24,1,15.56,5
T0218,U30,2025-03-24,Tax,Salary,3641.97,8888.41,11986.3,11741.165911770891,724,,Debit,Dashboard_Click,61,Detailed,3,Investment Suggestion,Ignored,80.14,0,73.21,6
T0219,U8,2025-04-11,Income,Stocks,2945.65,2430.22,12026.73,13843.661035430427,377,,Credit,Report_View,463,Summary,4,Budget Adjustment,Rejected,76.45,1,7.96,5
T0220,U7,2025-03-30,Tax,Stocks,1211.85,6199.75,2670.65,2431.669428319556,460,,Online,Recommendation_Accepted,73,Detailed,5,Risk Alert,Rejected,94.83,1,50.2,9
T0221,U69,2024-10-13,Expense,Healthcare,348.6,3644.08,11914.49,13059.812616083542,600,,Debit,Report_View,180,Tables,4,Budget Adjustment,Accepted,97.18,0,73.99,6
T0222,U58,2025-09-22,Investment,Insurance,1220.98,19560.64,11970.56,12359.124795337293,663,1.01,Debit,Report_View,22,Summary,3,Investment Suggestion,Ignored,87.54,0,96.78,10
T0223,U59,2025-06-13,Income,Salary,3324.66,1457.5,14221.46,16033.733248712728,846,,Online,Recommendation_Accepted,93,Charts,1,Risk Alert,Ignored,94.1,0,70.01,10
T0224,U52,2025-01-13,Loan,Insurance,3531.98,8112.5,14469.65,12693.448609003688,395,,Cash,Recommendation_Accepted,408,Tables,5,Investment Suggestion,Accepted,84.73,0,1.51,4
T0225,U11,2024-11-27,Expense,Healthcare,2574.77,9112.04,13188.09,14619.103889551614,342,,Online,Dashboard_Click,452,Tables,1,Budget Adjustment,Ignored,91.03,1,78.6,6
T0226,U78,2024-12-14,Investment,Stocks,2629.17,6303.31,13412.32,13026.75624972855,523,-7.53,Debit,Dashboard_Click,253,Summary,2,Investment Suggestion,Accepted,90.26,1,18.72,8
T0227,U56,2025-01-19,Investment,Utilities,2592.92,2651.62,8069.18,9595.724997664884,783,-0.38,Credit,Report_View,225,Charts,1,Risk Alert,Accepted,69.69,0,29.91,2
T0228,U32,2025-07-12,Tax,Utilities,3110.94,19446.61,11025.9,9088.717221758157,539,,Debit,Report_View,239,Detailed,4,Investment Suggestion,Rejected,81.03,1,14.95,5
T0229,U68,2025-08-01,Loan,Salary,4648.97,9049.68,14508.07,14840.833136670633,531,,Debit,Dashboard_Click,293,Summary,3,Risk Alert,Ignored,82.0,0,28.41,6
T0230,U37,2025-01-04,Expense,Groceries,3486.49,8490.95,6462.69,5577.208406885396,811,,Online,Report_View,282,Charts,2,Risk Alert,Accepted,91.33,0,10.23,8
T0231,U39,2024-10-02,Investment,Groceries,918.09,15966.1,13761.46,12952.214908537384,583,-5.11,Online,Dashboard_Click,13,Charts,5,Risk Alert,Accepted,82.95,1,0.25,8
T0232,U52,2025-01-19,Income,Travel,654.41,15456.62,14514.67,12824.134944822468,420,,Debit,Dashboard_Click,463,Detailed,2,Budget Adjustment,Ignored,68.55,0,97.87,2
T0233,U54,2025-07-17,Income,Stocks,2826.88,6359.58,13260.81,11475.283207785196,500,,Debit,Dashboard_Click,434,Summary,1,Budget Adjustment,Accepted,80.43,1,6.83,3
T0234,U36,2025-06-09,Expense,Healthcare,4054.67,8794.08,8063.27,9626.662974973842,365,,Credit,Recommendation_Ignored,228,Summary,5,Investment Suggestion,Rejected,99.28,1,43.43,8
T0235,U3,2024-11-07,Income,Utilities,3285.27,10982.06,6378.35,6586.609482355029,762,,Cash,Recommendation_Ignored,277,Summary,4,Investment Suggestion,Rejected,78.45,1,74.84,9
T0236,U36,2024-12-30,Expense,Travel,301.55,11179.02,2205.87,1930.253293077736,344,,Online,Recommendation_Accepted,272,Detailed,1,Budget Adjustment,Ignored,61.78,0,37.59,2
T0237,U74,2024-10-30,Tax,Healthcare,3240.91,12627.13,2947.66,2107.676806427293,740,,Debit,Report_View,532,Tables,4,Investment Suggestion,Accepted,90.44,1,74.15,2
T0238,U22,2025-03-19,Investment,Salary,3128.98,19373.0,6418.96,6959.315407861677,510,-9.98,Debit,Recommendation_Ignored,55,Summary,3,Investment Suggestion,Accepted,72.15,1,22.86,2
T0239,U26,2025-07-05,Tax,Groceries,1190.85,11501.12,14655.32,14013.551800089977,342,,Online,Recommendation_Ignored,40,Charts,3,Budget Adjustment,Rejected,99.75,0,42.56,9
T0240,U100,2025-07-12,Tax,Travel,787.76,16091.26,14407.53,14323.710151139197,646,,Cash,Recommendation_Accepted,346,Detailed,4,Investment Suggestion,Ignored,78.88,1,39.97,5
T0241,U45,2025-02-21,Income,Utilities,2232.09,13836.3,14984.64,15100.707407370566,455,,Credit,Recommendation_Ignored,95,Detailed,5,Investment Suggestion,Rejected,57.65,1,46.12,2
T0242,U39,2025-05-10,Investment,Healthcare,3384.14,17747.99,9583.59,9952.272007654392,488,10.72,Online,Recommendation_Ignored,301,Tables,2,Investment Suggestion,Ignored,81.2,1,64.6,4
T0243,U54,2024-11-03,Investment,Insurance,4468.05,5905.93,11398.77,9934.742879805279,425,3.55,Debit,Recommendation_Ignored,434,Tables,5,Investment Suggestion,Rejected,71.65,1,46.6,6
T0244,U65,2025-02-10,Loan,Utilities,2545.71,14533.86,13416.61,12812.128017234223,690,,Credit,Report_View,185,Tables,1,Investment Suggestion,Ignored,72.77,1,7.19,8
T0245,U78,2024-12-21,Investment,Travel,4520.58,8484.53,4885.96,5553.7199827508975,372,-6.36,Credit,Recommendation_Accepted,128,Charts,3,Budget Adjustment,Ignored,85.04,1,49.4,1
T0246,U71,2025-01-24,Income,Salary,1816.46,1167.31,3257.77,3595.282682679441,437,,Debit,Report_View,35,Tables,5,Investment Suggestion,Accepted,84.32,1,85.25,1
T0247,U52,2025-08-26,Income,Healthcare,4892.2,2873.25,9863.05,10596.605709105093,730,,Debit,Dashboard_Click,19,Detailed,2,Budget Adjustment,Ignored,82.15,0,21.29,5
T0248,U75,2025-03-10,Income,Healthcare,2191.84,14907.53,7792.43,8256.860494106173,477,,Cash,Dashboard_Click,297,Tables,2,Investment Suggestion,Accepted,81.6,1,71.82,5
T0249,U62,2025-01-17,Investment,Salary,1628.66,16215.49,13992.74,14860.577091808133,595,-8.85,Cash,Recommendation_Ignored,335,Detailed,4,Risk Alert,Rejected,97.94,1,42.65,7
T0250,U70,2025-01-22,Income,Healthcare,3797.06,15410.26,12531.58,11234.939194942162,770,,Credit,Recommendation_Ignored,440,Charts,2,Risk Alert,Accepted,63.05,1,27.57,1
T0251,U79,2024-11-20,Investment,Utilities,3062.0,8915.2,4531.61,5473.783609769935,313,-2.35,Cash,Report_View,398,Tables,1,Investment Suggestion,Accepted,83.24,0,23.88,10
T0252,U82,2024-10-27,Income,Salary,3633.57,17049.83,13323.03,15281.131208610406,528,,Credit,Dashboard_Click,106,Summary,5,Risk Alert,Ignored,58.48,1,85.11,8
T0253,U78,2025-07-28,Tax,Healthcare,3291.23,4412.78,3109.34,2323.9186447955294,611,,Credit,Recommendation_Ignored,135,Tables,3,Budget Adjustment,Rejected,59.36,0,40.42,9
T0254,U92,2025-08-20,Tax,Groceries,1849.83,17352.86,5019.69,4202.388624323988,326,,Debit,Dashboard_Click,324,Summary,4,Risk Alert,Ignored,97.72,1,80.58,1
T0255,U21,2024-12-17,Tax,Healthcare,3318.87,4160.08,6765.31,8412.100785162305,832,,Debit,Recommendation_Accepted,285,Summary,4,Risk Alert,Accepted,64.7,1,79.83,3
T0256,U38,2025-09-02,Expense,Stocks,1373.95,16267.52,7625.29,7045.160124582591,514,,Cash,Recommendation_Accepted,123,Summary,1,Risk Alert,Ignored,70.57,0,75.55,6
T0257,U10,2025-07-09,Loan,Salary,4163.73,1388.43,6639.53,5391.279109247236,820,,Cash,Dashboard_Click,22,Summary,4,Investment Suggestion,Ignored,91.06,1,45.75,8
T0258,U99,2024-10-22,Investment,Insurance,2069.09,1694.28,14106.21,12750.58973770785,631,13.3,Online,Dashboard_Click,469,Summary,3,Investment Suggestion,Accepted,77.06,0,78.34,4
T0259,U92,2025-02-10,Loan,Healthcare,309.88,5431.64,7420.96,6531.6925488890665,643,,Debit,Recommendation_Ignored,66,Tables,1,Risk Alert,Rejected,54.68,0,88.56,10
T0260,U2,2025-08-20,Expense,Salary,3036.43,16103.25,14592.6,15354.812391658876,728,,Online,Dashboard_Click,146,Charts,5,Risk Alert,Ignored,76.41,1,24.88,1
T0261,U1,2024-11-16,Expense,Insurance,4223.12,6421.37,9342.61,10469.36073578468,515,,Online,Dashboard_Click,591,Summary,4,Budget Adjustment,Rejected,76.73,0,13.07,4
T0262,U93,2025-06-02,Tax,Travel,2088.49,1750.24,3255.2,2098.3091882806643,677,,Cash,Recommendation_Accepted,88,Tables,2,Budget Adjustment,Rejected,55.5,1,81.02,8
T0263,U99,2025-06-15,Tax,Stocks,382.37,18723.82,4844.52,5287.789323198596,499,,Credit,Report_View,241,Detailed,1,Budget Adjustment,Ignored,54.54,1,90.66,9
T0264,U27,2024-12-19,Investment,Insurance,79.87,2685.16,7986.77,7928.993057802865,715,6.11,Credit,Recommendation_Ignored,313,Charts,2,Investment Suggestion,Accepted,73.19,1,34.68,4
T0265,U17,2025-05-26,Expense,Groceries,2554.04,9156.49,8579.5,8875.655384989255,638,,Cash,Recommendation_Accepted,500,Tables,3,Risk Alert,Accepted,88.4,0,82.37,8
T0266,U89,2025-08-24,Income,Groceries,1547.34,1002.18,12771.9,14763.925692238743,640,,Credit,Report_View,190,Detailed,2,Budget Adjustment,Rejected,61.32,0,86.23,9
T0267,U8,2025-07-24,Income,Salary,4409.18,12430.41,14885.26,15718.20919257772,673,,Cash,Recommendation_Ignored,81,Detailed,4,Budget Adjustment,Ignored,83.96,0,4.16,1
T0268,U56,2025-04-10,Expense,Stocks,3048.48,14743.26,9563.14,8616.292549134707,309,,Cash,Recommendation_Accepted,123,Summary,4,Budget Adjustment,Accepted,73.24,0,12.52,2
T0269,U68,2025-04-20,Investment,Utilities,575.75,11880.07,6888.14,8089.862065235022,627,-4.68,Credit,Report_View,376,Tables,3,Budget Adjustment,Ignored,77.34,1,45.31,9
